Facility name,TRI ID,Address,City,County,State,Zip Code,Year,Chemical,CAS,Fugitive Air,Stack Air,Total Air,Surface Water Discharge,Underground Injection,Land Disposal,Total on-site release,Recycled on-site,Energy recovery on-site,Treated on-site
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1995,NAPHTHALENE,'000071432',0,33,33,0,0,0,33,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1995,NAPHTHALENE,'000071432',1,30,31,0,0,1,32,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1996,NAPHTHALENE,'000071432',1,28,29,0,0,0,29,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1996,NAPHTHALENE,'000071432',3,1,4,0,0,0,4,27,0,1
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1996,NAPHTHALENE,'000071432',400,62,462,1,0,0,463,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1996,NAPHTHALENE,'000071432',1,11,12,0,0,0,12,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1997,NAPHTHALENE,'000071432',1,29,30,0,0,0,30,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1997,NAPHTHALENE,'000071432',3,1,4,0,0,0,4,31,0,2
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1997,NAPHTHALENE,'000071432',730,170,900,1,0,0,901,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1997,NAPHTHALENE,'000071432',1,11,12,0,0,0,12,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1998,NAPHTHALENE,'000071432',54,48,102,0,0,3,105,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1998,NAPHTHALENE,'000071432',3,1,4,0,0,0,4,41,0,2
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1998,NAPHTHALENE,'000071432',470,130,600,3,0,0,603,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1998,NAPHTHALENE,'000071432',1,10,11,0,0,0,11,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1999,NAPHTHALENE,'000071432',47,46,93,170,0,50,313,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1999,NAPHTHALENE,'000071432',3,1,4,0,0,0,4,39,0,2
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1999,NAPHTHALENE,'000071432',170,120,290,2,0,0,292,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1999,NAPHTHALENE,'000071432',1,10,11,0,0,0,11,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2000,NAPHTHALENE,'000071432',104,50,154,81,0,6,241,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2000,NAPHTHALENE,'000071432',3,0,3,0,0,0,3,33,0,2
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2000,NAPHTHALENE,'000071432',150,530,680,1,0,0,681,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2000,NAPHTHALENE,'000071432',1,10,11,0,0,0,11,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2001,NAPHTHALENE,'000071432',4,1,5,0,0,0,5,233,0,2
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2001,NAPHTHALENE,'000071432',1,14,15,0,0,0,15,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2001,NAPHTHALENE,'000071432',200,490,690,1,0,0,691,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2002,NAPHTHALENE,'000071432',190,250,440,0,0,0,440,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2002,NAPHTHALENE,'000071432',3,0,3,0,0,0,3,25,0,1
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2002,NAPHTHALENE,'000071432',1,10,11,0,0,0,11,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2002,NAPHTHALENE,'000071432',143,49,192,0,0,37,229,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2003,NAPHTHALENE,'000071432',0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2003,NAPHTHALENE,'000071432',513,40,553,0,0,0,553,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2003,NAPHTHALENE,'000071432',1,11,12,0,0,0,12,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2003,NAPHTHALENE,'000071432',170,290,460,1,0,0,461,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,NAPHTHALENE,'000071432',0,0,0,0,0,0,0,2,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,NAPHTHALENE,'000071432',1,9,10,0,0,0,10,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,NAPHTHALENE,'000071432',274,30,304,0,0,0,304,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,NAPHTHALENE,'000071432',420,280,700,1,0,0,701,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,NAPHTHALENE,'000071432',2,0,2,0,0,0,2,3,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,NAPHTHALENE,'000071432',480,28,508,0,0,3,511,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,NAPHTHALENE,'000071432',1,9,10,0,0,0,10,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,NAPHTHALENE,'000071432',260,320,580,1,0,0,581,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2006,NAPHTHALENE,'000071432',1,7,8,0,0,0,8,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2006,NAPHTHALENE,'000071432',510,26,536,0,0,92,628,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2006,NAPHTHALENE,'000071432',1,0,1,0,0,0,1,3,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2006,NAPHTHALENE,'000071432',520,180,700,1,0,0,701,4,1,2828
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2007,NAPHTHALENE,'000071432',0.43,8.03,8.46,0,0,0,8.46,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2007,NAPHTHALENE,'000071432',1,0,1,0,0,0,1,3,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2007,NAPHTHALENE,'000071432',59,100,159,0,0,0,159,0,0,3
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2007,NAPHTHALENE,'000071432',820,170,990,0,0,0,990,20,0,2680
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2008,NAPHTHALENE,'000071432',72,96,168,0,0,0,168,0,0,131
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2008,NAPHTHALENE,'000071432',2,0,2,0,0,0,2,2,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2008,NAPHTHALENE,'000071432',1.11,8.83,9.94,0,0,0,9.94,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2008,NAPHTHALENE,'000071432',850,190,1040,1,0,0,1041,44,0,509
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2009,NAPHTHALENE,'000071432',0.89,8.93,9.82,0,0,0,9.82,0,1.77,2.7
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2009,NAPHTHALENE,'000071432',2,0,2,0,0,0,2,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2009,NAPHTHALENE,'000071432',75,86,161,0,0,0,161,0,0,126
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2009,NAPHTHALENE,'000071432',700,55,755,0,0,0,755,28,0,820
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2010,NAPHTHALENE,'000071432',0.89,9.05,9.94,0,0,0,9.94,0,0,3.47
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2010,NAPHTHALENE,'000071432',1,0,1,0,0,0,1,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2010,NAPHTHALENE,'000071432',120.66,44.81,165.47,0,0,0,165.47,0,0,103
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2010,NAPHTHALENE,'000071432',2300,60,2360,0,0,0,2360,0,0,1200
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2011,NAPHTHALENE,'000071432',0.43,8.25,8.68,0,0,0,8.68,0,0,11.04
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2011,NAPHTHALENE,'000071432',2,0,2,0,0,0,2,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2011,NAPHTHALENE,'000071432',2200,520,2720,0,0,0,2720,390,240,1100
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2011,NAPHTHALENE,'000071432',93.85,81.37,175.22,0,0,0,175.22,0,0,4
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2012,NAPHTHALENE,'000071432',2,0,2,0,0,0,2,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2012,NAPHTHALENE,'000071432',1.66,8.22,9.88,0,0,0,9.88,0,7.88,128.05
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2012,NAPHTHALENE,'000071432',6000,330,6330,0,0,0,6330,180,0,830
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2012,NAPHTHALENE,'000071432',81.38,70.59,151.97,0,0,0,151.97,3,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,NAPHTHALENE,'000071432',0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,NAPHTHALENE,'000071432',0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,NAPHTHALENE,'000071432',143.9,118.53,262.43,0,0,0,262.43,5,0,84.6
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,NAPHTHALENE,'000071432',2.91,0.51,3.42,0,0,0,3.42,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,NAPHTHALENE,'000071432',1900,300,2200,0,0,0,2200,12,31,850
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,NAPHTHALENE,'000071432',1,8,9,0,0,0,9,0,0,2
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,NAPHTHALENE,'000071432',2,0,2,0,0,0,2,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,NAPHTHALENE,'000071432',1,8,9,0,0,0,9,52,0,8
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,NAPHTHALENE,'000071432',0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,NAPHTHALENE,'000071432',2.79,0.53,3.32,0,0,0,3.32,0,0,4
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,NAPHTHALENE,'000071432',137.06,95.64,232.7,0,0,0,232.7,0,0,90.1
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,NAPHTHALENE,'000071432',1600,340,1940,0,0,0,1940,18,3,1100
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,NAPHTHALENE,'000071432',0,8,8,0,0,0,8,0,0,19
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,NAPHTHALENE,'000071432',4,1,5,0,0,0,5,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,NAPHTHALENE,'000071432',0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,NAPHTHALENE,'000071432',2.89,0.49,3.38,0,0,0,3.38,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,NAPHTHALENE,'000071432',130.18,111.1,241.28,0,0,0,241.28,2,0,101.7
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,NAPHTHALENE,'000071432',1900,330,2230,0,0,0,2230,0,0,880
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',1999,TOLUENE,'000071432',8,0,8,0,0,0,8,0,0,0
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',2000,TOLUENE,'000071432',8,0,8,0,0,0,8,0,0,0
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',2001,TOLUENE,'000071432',8,0,8,0,0,0,8,0,0,0
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',2006,TOLUENE,'000071432',0.01,20.12,20.13,0,0,0,20.13,0,0,0
TESORO MARINE TERMINAL 3,90813RCPRD1400P,1400 W PIER C STREET,LONG BEACH,LOS ANGELES,CA,'90813',2007,TOLUENE,'000071432',0,0,0,0,0,0,0,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',1991,TOLUENE,'000071432',6100,0,6100,0,0,0,6100,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',1992,TOLUENE,'000071432',5034,0,5034,.,0,0,5034,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',1993,TOLUENE,'000071432',2100,38,2138,0,0,0,2138,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',1994,TOLUENE,'000071432',4,19,23,0,0,0,23,0,0,380
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',1995,TOLUENE,'000071432',3,19,22,0,0,0,22,0,0,226
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',1996,TOLUENE,'000071432',3,19,22,0,0,0,22,0,0,110
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',1997,TOLUENE,'000071432',23,19,42,0,0,0,42,0,0,443
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',1998,TOLUENE,'000071432',6,19,25,0,0,0,25,0,0,122
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',1999,TOLUENE,'000071432',34,19,53,0,0,0,53,0,0,680
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2000,TOLUENE,'000071432',18,19,37,0,0,2,39,0,0,349
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2001,TOLUENE,'000071432',19,12,31,0,0,0,31,0,0,155
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2002,TOLUENE,'000071432',14,12,26,0,0,0,26,0,0,310
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2003,TOLUENE,'000071432',36,10,46,0,0,0,46,0,0,396
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2004,TOLUENE,'000071432',67,81,148,0,0,0,148,0,0,396
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2005,TOLUENE,'000071432',28,30,58,0,0,0,58,0,0,225
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2006,TOLUENE,'000071432',4,6,10,0,0,0,10,0,0,14
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2007,TOLUENE,'000071432',74,8,82,0,0,0,82,0,0,960
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2008,TOLUENE,'000071432',93,12,105,0,0,0,105,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2009,TOLUENE,'000071432',192,33,225,0,0,0,225,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2010,TOLUENE,'000071432',193.01,21.83,214.84,0,0,0,214.84,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2011,TOLUENE,'000071432',54.82,28.3,83.12,0,0,0.01,83.13,0,0,0
TESORO LONG BEACH TERMINAL,90813TXCRF2050E,820 CARRACK AVE,LONG BEACH,LOS ANGELES,CA,'90813',2012,TOLUENE,'000071432',65,12,77,0,0,0,77,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',1991,TOLUENE,'000071432',3173,16,3189,0,0,0,3189,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',1992,TOLUENE,'000071432',3878,0,3878,.,0,0,3878,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',1993,TOLUENE,'000071432',2400,75,2475,0,0,0,2475,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',1994,TOLUENE,'000071432',385,4,389,0,0,0,389,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',1995,TOLUENE,'000071432',142,19,161,0,0,0,161,33,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',1996,TOLUENE,'000071432',141,0,141,0,0,0,141,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',1997,TOLUENE,'000071432',184,7,191,0,0,0,191,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',1998,TOLUENE,'000071432',250,250,500,0,0,0,500,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',1999,TOLUENE,'000071432',250,250,500,0,0,0,500,0,2,1
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2000,TOLUENE,'000071432',250,250,500,0,0,0,500,0,0,5800
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2001,TOLUENE,'000071432',250,250,500,0,0,0,500,0,0,7200
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2002,TOLUENE,'000071432',250,250,500,0,0,0,500,0,0,9000
