Facility name,TRI ID,Address,City,County,State,Zip Code,Year,Chemical,CAS,Federal (F) or Commercial (C),Form Type (Form R or A),Industry,Fugitive Air,Stack Air,Total Air,Surface Water Discharge,Underground Injection,Land Disposal,Total on-site release,Off-site release,Total on- and off-site releases,Transfer to recycling,Transfer to energy recovery,Transfer to treatment,Transfer to POTWs,Other off-site transfer,Total transfers off-site for waste management,Recycled on-site,Recycled off-site,Energy recovery on-site,Energy recovery off-site,Treated on-site,Treated off-site,Quantity released on- and off-site,Total production-related waste managed,Non production-related waste managed
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,TETRACHLOROETHYLENE,'000127184',C,R,NAICS 324 - Petroleum,41.77,0,41.77,0,0,0,41.77,.,41.77,.,.,.,177,.,177,0,0,0,0,0,12.39,206.38,218.77,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,TETRACHLOROETHYLENE,'000127184',C,R,NAICS 324 - Petroleum,73,0,73,0,0,0,73,0,73,0,.,0,18,18,0,0,0,0,0,1,90,91,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,TOLUENE,'000108883',C,R,NAICS 324 - Petroleum,25,45,70,0,0,0,70,38,108,.,.,0,0,38,2000,0,0,0,2800,0,108,4908,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,TOLUENE,'000108883',C,R,NAICS 324 - Petroleum,2,0,2,0,0,0,2,.,2,.,.,0,0,0,0,0,0,0,0,0,2,2,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,TOLUENE,'000108883',C,R,NAICS 324 - Petroleum,45.47,47.75,93.22,0,0,0,93.22,8.4203,101.6403,.,.,0,0,8.4203,0,0,0,0,0,0,101.6403,101.6403,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,TOLUENE,'000108883',C,R,NAICS 324 - Petroleum,4299.65,4817.89,9117.54,0,0,0,9117.54,3649.24,12766.78,2,.,.,4093,7744.24,0,2,0,0,0,3110.68,13749.1,16861.78,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,TOLUENE,'000108883',C,R,NAICS 324 - Petroleum,2500,3100,5600,0,0,0,5600,731,6331,25,960,1,12000,13717,0,25,0,960,6800,9100,9200,26085,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,TOLUENE,'000108883',C,R,NAICS 4247 - Petroleum Bulk Terminals,21,58,79,0,0,0,79,80,159,.,.,6,0,86,0,0,0,0,7,6,159,172,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,VANADIUM COMPOUNDS,'N770',C,R,NAICS 324 - Petroleum,2,44,46,0,0,0,46,806,852,8062,.,.,0,8868,0,8100,0,0,0,0,856,8956,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 324 - Petroleum,4,8,12,0,0,0,12,25,37,.,.,0,0,25,340,0,0,0,480,0,37,857,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 324 - Petroleum,2,0,2,0,0,0,2,.,2,.,.,0,0,0,0,0,0,0,0,0,2,2,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 324 - Petroleum,80.31,20.38,100.69,0,0,0,100.69,9.6903,110.3803,.,.,0,0,9.6903,0,0,0,0,0,0,110.3803,110.3803,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 324 - Petroleum,3094.25,1302.59,4396.84,0,0,0,4396.84,1792.16,6189,6,.,.,2227,4025.16,0,6,0,0,0,1781.6,6634.4,8422,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 324 - Petroleum,3500,3100,6600,0,0,0,6600,242,6842,55,740,1,17000,18038,0,55,0,740,110,14000,10220,25125,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 4247 - Petroleum Bulk Terminals,15,80,95,0,0,0,95,132,227,.,.,10,0,142,0,0,0,0,12,10,225,247,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,ZINC COMPOUNDS,'N982',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,ZINC COMPOUNDS,'N982',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,ZINC COMPOUNDS,'N982',C,R,NAICS 324 - Petroleum,3.42,22.88,26.3,0,0,0,26.3,3.1001,29.4001,.,.,.,0,3.1001,0,0,0,0,0,0,29.4001,29.4001,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,ZINC COMPOUNDS,'N982',C,R,NAICS 324 - Petroleum,230.27,2391.16,2621.43,0,0,0,2621.43,23753,26374.43,.,.,.,271,23753,0,0,0,0,0,0,26374.43,26374.43,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,ZINC COMPOUNDS,'N982',C,R,NAICS 324 - Petroleum,130,200,330,28,0,0,358,66532,66890,0,.,.,5300,66532,0,0,0,0,0,0,66760,66760,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,ZINC COMPOUNDS,'N982',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,0,0,.,.,.,0,.,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 324 - Petroleum,21,1,22,0,0,0,22,6,28,.,.,0,0,6,0,0,0,0,98,0,28,126,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 4247 - Petroleum Bulk Terminals,1,14,15,0,0,0,15,94,109,28,.,10,0,132,0,28,0,0,0,10,109,147,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 324 - Petroleum,4.5,0,4.5,0,0,0,4.5,.,4.5,.,.,0.001,0,0.001,0,0,0,0,0,0.001,4.5,4.501,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 324 - Petroleum,790.41,77.56,867.97,0,0,0,867.97,1.03,869,.,.,.,172,173.03,0,0,0,0,0,116.96,924.04,1041,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 324 - Petroleum,1400,1500,2900,0,0,0,2900,777,3677,28,80,.,5700,6585,0,28,0,80,11,3900,5470,9489,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"1,3-BUTADIENE",'000106990',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,32,0,0,32,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"1,3-BUTADIENE",'000106990',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"1,3-BUTADIENE",'000106990',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"1,3-BUTADIENE",'000106990',C,R,NAICS 324 - Petroleum,0,0.08,0.08,0,0,0,0.08,.,0.08,.,.,0,0,0,0,0,0,0,0,0,0.08,0.08,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"1,3-BUTADIENE",'000106990',C,R,NAICS 324 - Petroleum,286.59,56.31,342.9,0,0,0,342.9,.,342.9,.,.,0,0,0,0,0,0,0,444.51,0,342.9,787.41,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"1,3-BUTADIENE",'000106990',C,R,NAICS 324 - Petroleum,30,5,35,0,0,0,35,.,35,.,.,0,0,0,0,0,0,0,430,0,35,465,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,AMMONIA,'007664417',C,R,NAICS 324 - Petroleum,1,0,1,0,0,0,1,.,1,.,.,0,0,0,0,0,0,0,0,0,1,1,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,AMMONIA,'007664417',C,R,NAICS 324 - Petroleum,28.1,2816.57,2844.67,0,0,0,2844.67,.,2844.67,.,.,0,0,0,0,0,0,0,0,0,2844.67,2844.67,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,AMMONIA,'007664417',C,R,NAICS 324 - Petroleum,1478.68,105950,107428.68,0,0,0,107428.68,.,107428.68,.,.,.,11755,.,11755,0,0,0,0,0,7053,112130.68,119183.68,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,AMMONIA,'007664417',C,R,NAICS 324 - Petroleum,1600,440000,441600,15,0,0,441615,670,442285,.,.,.,14000,14670,0,0,0,0,0,8400,446270,454670,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,ANTHRACENE,'000120127',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,ANTHRACENE,'000120127',C,R,NAICS 324 - Petroleum,0,0.01,0.01,0,0,0,0.01,.,0.01,.,.,0,0,0,0,0,0,0,0,0,0.01,0.01,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,ANTHRACENE,'000120127',C,R,NAICS 324 - Petroleum,0,0.56,0.56,0,0,0,0.56,.,0.56,.,.,0,0,0,0,0,0,0,0,0,0.56,0.56,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,ASBESTOS (FRIABLE),'001332214',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,ASBESTOS (FRIABLE),'001332214',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,31000,31000,.,.,0,0,31000,0,0,0,0,0,0,31000,31000,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,BENZENE,'000071432',C,R,NAICS 324 - Petroleum,19,27,46,0,0,0,46,3,49,.,.,0,0,3,0,0,0,0,2500,0,49,2549,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,BENZENE,'000071432',C,R,NAICS 4247 - Petroleum Bulk Terminals,3,49,52,0,0,0,52,130,182,2,.,13,0,145,0,2,0,0,1,13,182,198,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,BENZENE,'000071432',C,R,NAICS 324 - Petroleum,2,0,2,0,0,0,2,.,2,.,.,0,0,0,0,0,0,0,0,0,2,2,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,BENZENE,'000071432',C,R,NAICS 324 - Petroleum,6.92,10.37,17.29,0,0,0,17.29,.,17.29,.,.,2.002,0,2.002,0,0,0,0,0,2.002,17.29,19.292,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,BENZENE,'000071432',C,R,NAICS 324 - Petroleum,750.63,1842.03,2592.66,0,0,0,2592.66,19.01,2611.67,.,.,18,3865,3902.01,0,0,0,0,0,2955.21,3539.27,6494.48,0.19,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,BENZENE,'000071432',C,R,NAICS 324 - Petroleum,1100,1200,2300,0,0,0,2300,41,2341,82,3,.,2200,2326,0,82,0,3,5100,1700,2866,9751,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"BENZO(G,H,I)PERYLENE",'000191242',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"BENZO(G,H,I)PERYLENE",'000191242',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"BENZO(G,H,I)PERYLENE",'000191242',C,R,NAICS 324 - Petroleum,0.1,0,0.1,0,0,0,0.1,.,0.1,.,.,0,0,0,0,0,0,0,0,0,0.1,0.1,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"BENZO(G,H,I)PERYLENE",'000191242',C,R,NAICS 324 - Petroleum,0,0.001,0.001,0,0,0,0.001,.,0.001,.,.,0,0,0,0,0,0,0,0,0,0.001,0.001,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"BENZO(G,H,I)PERYLENE",'000191242',C,R,NAICS 324 - Petroleum,0,0.07,0.07,0,0,0,0.07,.,0.07,.,.,.,0.001,.,0.001,0,0,0,0,0,0.001,0.07,0.071,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,"BENZO(G,H,I)PERYLENE",'000191242',C,R,NAICS 324 - Petroleum,0,2.2,2.2,0,0,0,2.2,0,2.2,.,.,.,0,0,0,0,0,0,0,0,2.2,2.2,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CARBON DISULFIDE,'000075150',C,R,NAICS 324 - Petroleum,0,910.4,910.4,0,0,0,910.4,.,910.4,.,.,0,0,0,0,0,0,0,0,0,910.4,910.4,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CARBON DISULFIDE,'000075150',C,R,NAICS 324 - Petroleum,1,25,26,1,0,0,27,19,46,.,.,0,0,19,0,0,0,0,2100,0,46,2146,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CARBONYL SULFIDE,'000463581',C,R,NAICS 324 - Petroleum,0,5963.5,5963.5,0,0,0,5963.5,.,5963.5,.,.,0,0,0,0,0,0,0,0,0,5963.5,5963.5,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CARBONYL SULFIDE,'000463581',C,R,NAICS 324 - Petroleum,0,20,20,0,0,0,20,.,20,.,.,0,0,0,0,0,0,0,49000,0,20,49020,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),'N090',C,R,NAICS 4247 - Petroleum Bulk Terminals,0,0,0,0,0,0,0,8,8,34,.,.,0,42,0,34,0,0,0,0,8,42,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),'N090',C,R,NAICS 324 - Petroleum,33,15,48,1,0,0,49,706,755,3610,.,.,0,4316,0,3600,0,0,0,0,759,4359,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CRESOL (MIXED ISOMERS),'001319773',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CRESOL (MIXED ISOMERS),'001319773',C,R,NAICS 324 - Petroleum,66.81,0,66.81,0,0,0,66.81,.,66.81,.,.,0.02,2581,.,2581.02,0,0,0,0,0,2374.54,273.29,2647.83,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CRESOL (MIXED ISOMERS),'001319773',C,R,NAICS 324 - Petroleum,18,13,31,0,0,0,31,0,31,.,.,.,18000,18000,0,0,0,0,0,17000,1431,18431,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CUMENE,'000098828',C,R,NAICS 324 - Petroleum,1,0,1,0,0,0,1,0,1,.,.,0,0,0,0,0,0,0,10,0,1,11,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CUMENE,'000098828',C,R,NAICS 324 - Petroleum,1.74,0,1.74,0,0,0,1.74,.,1.74,.,.,0,0,0,0,0,0,0,0,0,1.74,1.74,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CUMENE,'000098828',C,R,NAICS 324 - Petroleum,83.59,0.41,84,0,0,0,84,.,84,.,.,.,26,.,26,0,0,0,0,0,20.8,89.2,110,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CUMENE,'000098828',C,R,NAICS 324 - Petroleum,130,480,610,0,0,0,610,2,612,0,1,.,130,133,0,0,0,1,2,100,638,741,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CYCLOHEXANE,'000110827',C,R,NAICS 324 - Petroleum,22,31,53,0,0,0,53,3,56,.,.,0,0,3,0,0,0,0,2900,0,56,2956,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CYCLOHEXANE,'000110827',C,R,NAICS 4247 - Petroleum Bulk Terminals,6,120,126,0,0,0,126,200,326,40,.,22,0,262,0,40,0,0,3,22,330,395,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CYCLOHEXANE,'000110827',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CYCLOHEXANE,'000110827',C,R,NAICS 324 - Petroleum,14.78,0,14.78,0,0,0,14.78,.,14.78,.,.,0,0,0,0,0,0,0,0,0,14.78,14.78,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CYCLOHEXANE,'000110827',C,R,NAICS 324 - Petroleum,451.56,1.16,452.72,0,0,0,452.72,.,452.72,.,.,.,0,.,0,0,0,0,0,0,0,452.72,452.72,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,CYCLOHEXANE,'000110827',C,R,NAICS 324 - Petroleum,490,830,1320,0,0,0,1320,730,2050,.,71,.,0,801,0,0,0,71,54000,0,2030,56101,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,DIETHANOLAMINE,'000111422',C,R,NAICS 324 - Petroleum,286.77,0,286.77,0,0,0,286.77,.,286.77,.,.,0,0,0,0,0,0,0,0,0,286.77,286.77,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,DIETHANOLAMINE,'000111422',C,R,NAICS 324 - Petroleum,1139.2,0,1139.2,0,0,0,1139.2,.,1139.2,.,.,.,2874,.,2874,0,0,0,0,0,2644.08,1369.12,4013.2,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,DIETHANOLAMINE,'000111422',C,R,NAICS 324 - Petroleum,1400,0,1400,0,0,0,1400,.,1400,.,.,.,44000,.,44000,0,0,0,0,0,40000,4900,44900,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,ETHYLBENZENE,'000100414',C,R,NAICS 324 - Petroleum,16,6,22,0,0,0,22,4,26,.,.,0,0,4,0,0,0,0,350,0,26,376,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,ETHYLBENZENE,'000100414',C,R,NAICS 4247 - Petroleum Bulk Terminals,100,18,118,0,0,0,118,98,216,5,.,10,0,113,0,5,0,0,0,10,218,233,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,ETHYLBENZENE,'000100414',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,ETHYLBENZENE,'000100414',C,R,NAICS 324 - Petroleum,7.24,8.03,15.27,0,0,0,15.27,.,15.27,.,.,2.002,0,2.002,0,0,0,0,0,2.002,15.27,17.272,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,ETHYLBENZENE,'000100414',C,R,NAICS 324 - Petroleum,750.44,425.79,1176.23,0,0,0,1176.23,250.26,1426.49,.,.,0.01,396,646.27,0,0,0,0,0,205.93,1616.57,1822.5,0,
